Date,Crypto,Open,High,Low,Close
2021-11-19,LTC,205.1,221.31,199.88,217.2
2021-11-20,LTC,217.44,227.78,213.42,225.97
2021-11-21,LTC,226.14,230.25,219.77,227.05
2021-11-22,LTC,227.05,227.75,205.65,208.59
2021-11-23,LTC,208.54,214.99,205.74,214.52
2021-11-24,LTC,214.52,218.49,206.37,210.79
2021-11-25,LTC,210.79,229.69,210.36,221.91
2021-11-26,LTC,221.91,225.47,190.45,198.58
2021-11-27,LTC,197.98,201.08,191.01,193.98
2021-11-28,LTC,193.98,197.87,182.81,197.55
2021-11-29,LTC,197.55,209.53,194.17,207.13
2021-11-30,LTC,206.99,219.0,197.72,209.15
2021-12-01,LTC,209.15,217.72,205.72,207.42
2021-12-02,LTC,207.56,210.06,200.47,206.11
2021-12-03,LTC,206.11,207.94,180.9,190.11
2021-12-04,LTC,189.49,190.3,134.52,162.55
2021-12-05,LTC,162.55,166.66,148.54,155.49
2021-12-06,LTC,155.49,160.3,141.59,159.25
2021-12-07,LTC,159.46,165.86,158.56,161.05
2021-12-08,LTC,161.01,169.57,156.85,164.42
2021-12-09,LTC,164.42,167.0,152.41,154.54
2021-12-10,LTC,154.54,159.64,148.85,153.0
2021-12-11,LTC,152.89,159.57,146.03,155.92
2021-12-12,LTC,155.92,162.71,153.48,159.96
2021-12-13,LTC,159.87,160.65,142.89,145.7
2021-12-14,LTC,145.7,151.75,143.1,150.41
2021-12-15,LTC,150.41,154.99,141.42,154.66
2021-12-16,LTC,154.51,156.55,149.63,151.38
2021-12-17,LTC,151.38,151.38,141.57,146.56
2021-12-18,LTC,146.4,150.18,142.99,148.87
2021-12-19,LTC,148.99,160.5,147.63,154.1
2021-12-20,LTC,153.97,157.36,145.43,153.05
2021-12-21,LTC,153.2,156.27,149.31,155.66
2021-12-22,LTC,155.66,159.91,153.19,157.0
2021-12-23,LTC,157.0,165.09,153.26,163.34
2021-12-24,LTC,163.79,166.92,160.76,162.13
2021-12-25,LTC,162.13,163.69,159.05,162.31
2021-12-26,LTC,162.31,162.33,153.39,156.93
2021-12-27,LTC,156.99,161.25,154.82,158.96
2021-12-28,LTC,158.94,159.86,144.75,145.95
2021-12-29,LTC,145.95,150.85,145.03,148.47
2021-12-30,LTC,148.47,149.9,143.08,147.73
2021-12-31,LTC,147.73,152.64,143.76,146.12
2022-01-01,LTC,146.15,150.83,145.91,149.95
2022-01-02,LTC,149.95,153.17,148.02,150.5
2022-01-03,LTC,150.5,151.75,146.16,147.43
2022-01-04,LTC,147.33,151.48,145.75,147.64
2022-01-05,LTC,147.6,149.76,136.05,136.43
2022-01-06,LTC,136.29,137.98,130.0,136.56
2022-01-07,LTC,136.39,136.95,126.42,132.51
2022-01-08,LTC,132.48,134.63,125.36,129.85
2022-01-09,LTC,129.73,132.55,128.04,132.02
2022-01-10,LTC,132.02,132.39,121.25,126.68
2022-01-11,LTC,126.68,133.52,125.8,131.14
2022-01-12,LTC,131.14,142.05,130.99,140.62
